Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1764122369.238642,1477,0,1
2,Payment,1764122369.240121,1501,0,1
2,Payment,1764122369.241628,1359,0,1
1,NewOrder,1764122369.242991,3322,0,1
1,NewOrder,1764122369.246329,4377,0,1
1,NewOrder,1764122369.250716,2276,0,1
3,OrderStatus,1764122369.253007,338,0,1
1,NewOrder,1764122369.253347,3401,0,1
1,NewOrder,1764122369.256764,2232,0,1
2,Payment,1764122369.259008,1076,0,1
2,Payment,1764122369.260088,1224,0,1
2,Payment,1764122369.261316,914,0,1
2,Payment,1764122369.262232,1168,0,1
2,Payment,1764122369.263403,930,0,1
2,Payment,1764122369.264337,1284,0,1
3,OrderStatus,1764122369.265625,324,0,1
2,Payment,1764122369.265951,1072,0,1
1,NewOrder,1764122369.267025,2886,0,1
2,Payment,1764122369.269919,1064,0,1
1,NewOrder,1764122369.270985,2891,0,1
2,Payment,1764122369.273880,1115,0,1
1,NewOrder,1764122369.274999,3640,0,1
1,NewOrder,1764122369.278645,2089,0,1
2,Payment,1764122369.280750,1415,0,1
3,OrderStatus,1764122369.282166,366,0,1
1,NewOrder,1764122369.282542,2679,0,1
1,NewOrder,1764122369.285225,2383,0,1
2,Payment,1764122369.287614,1617,0,1
1,NewOrder,1764122369.289236,2293,0,1
2,Payment,1764122369.291533,968,0,1
4,Delivery,1764122369.292502,4549,0,1
1,NewOrder,1764122369.297054,3635,0,1
1,NewOrder,1764122369.300693,4690,0,1
3,OrderStatus,1764122369.305401,555,0,1
1,NewOrder,1764122369.305964,3259,0,1
1,NewOrder,1764122369.309229,3468,0,1
2,Payment,1764122369.312704,1662,0,1
1,NewOrder,1764122369.314368,2541,0,1
4,Delivery,1764122369.316925,6107,0,1
5,StockLevel,1764122369.323047,1415,0,1
1,NewOrder,1764122369.324473,2915,0,1
4,Delivery,1764122369.327400,5597,0,1
2,Payment,1764122369.333009,1937,0,1
2,Payment,1764122369.334960,1461,0,1
1,NewOrder,1764122369.336438,4725,0,1
2,Payment,1764122369.341173,1498,0,1
4,Delivery,1764122369.342673,5689,0,1
1,NewOrder,1764122369.348371,3807,0,1
1,NewOrder,1764122369.352194,3173,0,1
5,StockLevel,1764122369.355377,2376,0,1
1,NewOrder,1764122369.357767,2699,0,1
2,Payment,1764122369.360477,2085,0,1
2,Payment,1764122369.362566,1090,0,1
2,Payment,1764122369.363659,1319,0,1
1,NewOrder,1764122369.364980,3910,0,1
2,Payment,1764122369.368901,1579,0,1
1,NewOrder,1764122369.370481,4286,0,1
1,NewOrder,1764122369.374782,4014,0,1
2,Payment,1764122369.378813,1293,0,1
1,NewOrder,1764122369.380111,3166,0,1
1,NewOrder,1764122369.383287,3094,0,1
4,Delivery,1764122369.386383,7037,0,1
2,Payment,1764122369.393432,1120,0,1
2,Payment,1764122369.394556,1400,0,1
2,Payment,1764122369.395961,1041,0,1
2,Payment,1764122369.397003,1410,0,1
1,NewOrder,1764122369.398415,2742,0,1
2,Payment,1764122369.401166,1947,0,1
1,NewOrder,1764122369.403120,2869,0,1
2,Payment,1764122369.405998,1388,0,1
1,NewOrder,1764122369.407389,3661,0,1
2,Payment,1764122369.411057,1638,0,1
2,Payment,1764122369.412697,1053,0,1
2,Payment,1764122369.413751,1594,0,1
2,Payment,1764122369.415350,1410,0,1
1,NewOrder,1764122369.416763,3936,0,1
2,Payment,1764122369.420710,1291,0,1
2,Payment,1764122369.422010,1299,0,1
3,OrderStatus,1764122369.423317,277,0,1
1,NewOrder,1764122369.423596,2737,0,1
1,NewOrder,1764122369.426335,2454,0,1
2,Payment,1764122369.428790,1498,0,1
2,Payment,1764122369.430293,1468,0,1
2,Payment,1764122369.431762,947,0,1
1,NewOrder,1764122369.432710,2446,0,1
1,NewOrder,1764122369.435170,3517,0,1
5,StockLevel,1764122369.438703,2652,0,1
1,NewOrder,1764122369.441362,3714,0,1
1,NewOrder,1764122369.445092,2418,0,1
1,NewOrder,1764122369.447524,2594,0,1
2,Payment,1764122369.450130,1108,0,1
2,Payment,1764122369.451259,1863,0,1
2,Payment,1764122369.453133,1019,0,1
2,Payment,1764122369.454155,1174,0,1
1,NewOrder,1764122369.455331,1879,0,1
1,NewOrder,1764122369.457215,3694,0,1
2,Payment,1764122369.460915,1306,0,1
1,NewOrder,1764122369.462222,2573,0,1
2,Payment,1764122369.464799,1114,0,1
5,StockLevel,1764122369.465931,2609,0,1
2,Payment,1764122369.468550,1889,0,1
2,Payment,1764122369.470443,1265,0,1
1,NewOrder,1764122369.471713,3020,0,1
2,Payment,1764122369.474741,1403,0,1
4,Delivery,1764122369.476151,6677,0,1
1,NewOrder,1764122369.482845,5772,0,1
2,Payment,1764122369.488635,1750,0,1
1,NewOrder,1764122369.490393,3791,0,1
2,Payment,1764122369.494197,2061,0,1
1,NewOrder,1764122369.496273,3588,0,1
2,Payment,1764122369.499866,1713,0,1
2,Payment,1764122369.501585,1200,0,1
4,Delivery,1764122369.502812,6724,0,1
2,Payment,1764122369.509553,1345,0,1
2,Payment,1764122369.510904,1399,0,1
1,NewOrder,1764122369.512306,2907,0,1
2,Payment,1764122369.515226,1888,0,1
2,Payment,1764122369.517122,1959,0,1
2,Payment,1764122369.519087,1383,0,1
2,Payment,1764122369.520472,1210,0,1
3,OrderStatus,1764122369.521685,359,0,1
3,OrderStatus,1764122369.522046,278,0,1
2,Payment,1764122369.522325,1341,0,1
1,NewOrder,1764122369.523667,2331,0,1
2,Payment,1764122369.526037,1812,0,1
1,NewOrder,1764122369.527850,2748,0,1
1,NewOrder,1764122369.530599,7294,0,1
1,NewOrder,1764122369.537909,4792,0,1
2,Payment,1764122369.542715,1515,0,1
1,NewOrder,1764122369.544236,3764,0,1
2,Payment,1764122369.548014,1742,0,1
1,NewOrder,1764122369.549767,4107,0,1
2,Payment,1764122369.553886,1363,0,1
2,Payment,1764122369.555253,1008,0,1
1,NewOrder,1764122369.556264,2026,0,1
2,Payment,1764122369.558301,1232,0,1
1,NewOrder,1764122369.559550,2882,0,1
1,NewOrder,1764122369.562440,2946,0,1
2,Payment,1764122369.565400,1599,0,1
1,NewOrder,1764122369.567015,3167,0,1
1,NewOrder,1764122369.570197,4310,0,1
2,Payment,1764122369.574519,1675,0,1
1,NewOrder,1764122369.576199,4401,0,1
1,NewOrder,1764122369.580602,3175,0,1
2,Payment,1764122369.583785,2401,0,1
2,Payment,1764122369.586194,1319,0,1
2,Payment,1764122369.587530,1662,0,1
2,Payment,1764122369.589198,1205,0,1
2,Payment,1764122369.590408,1404,0,1
2,Payment,1764122369.591816,1298,0,1
2,Payment,1764122369.593119,1487,0,1
1,NewOrder,1764122369.594611,4275,0,1
3,OrderStatus,1764122369.598901,373,0,1
4,Delivery,1764122369.599278,7490,0,1
1,NewOrder,1764122369.606785,3623,0,1
1,NewOrder,1764122369.610424,2643,0,1
2,Payment,1764122369.613082,1623,0,1
1,NewOrder,1764122369.614719,6329,0,1
3,OrderStatus,1764122369.621061,545,0,1
2,Payment,1764122369.621622,1862,0,1
2,Payment,1764122369.623493,1793,0,1
2,Payment,1764122369.625302,1220,0,1
1,NewOrder,1764122369.626531,4289,0,1
2,Payment,1764122369.630834,1440,0,1
2,Payment,1764122369.632288,1562,0,1
2,Payment,1764122369.633858,2634,0,1
2,Payment,1764122369.636504,1721,0,1
1,NewOrder,1764122369.638242,3556,0,1
1,NewOrder,1764122369.641815,2767,0,1
2,Payment,1764122369.644597,1491,0,1
2,Payment,1764122369.646100,1843,0,1
2,Payment,1764122369.647950,1108,0,1
2,Payment,1764122369.649064,2229,0,1
2,Payment,1764122369.651310,2007,0,1
2,Payment,1764122369.653326,1497,0,1
1,NewOrder,1764122369.654829,3666,0,1
2,Payment,1764122369.658496,1681,0,1
1,NewOrder,1764122369.660183,3273,0,1
1,NewOrder,1764122369.663461,3273,0,1
1,NewOrder,1764122369.666736,3050,0,1
3,OrderStatus,1764122369.669803,402,0,1
1,NewOrder,1764122369.670209,2651,0,1
1,NewOrder,1764122369.672872,3446,0,1
2,Payment,1764122369.676323,1414,0,1
3,OrderStatus,1764122369.677743,343,0,1
1,NewOrder,1764122369.678088,2852,0,1
1,NewOrder,1764122369.680945,4197,0,1
2,Payment,1764122369.685154,1566,0,1
3,OrderStatus,1764122369.686726,366,0,1
2,Payment,1764122369.687093,1522,0,1
2,Payment,1764122369.688616,1172,0,1
1,NewOrder,1764122369.689788,2863,0,1
1,NewOrder,1764122369.692656,3677,0,1
1,NewOrder,1764122369.696344,2411,0,1
2,Payment,1764122369.698757,1922,0,1
1,NewOrder,1764122369.700683,4032,0,1
1,NewOrder,1764122369.704732,3906,0,1
2,Payment,1764122369.708650,1667,0,1
1,NewOrder,1764122369.710322,2833,0,1
1,NewOrder,1764122369.713159,1930,0,1
2,Payment,1764122369.715106,1327,0,1
1,NewOrder,1764122369.716437,4392,0,1
2,Payment,1764122369.720843,1433,0,1
2,Payment,1764122369.722280,1133,0,1
2,Payment,1764122369.723417,1361,0,1
2,Payment,1764122369.724782,1146,0,1
2,Payment,1764122369.725931,1266,0,1
2,Payment,1764122369.727199,953,0,1
5,StockLevel,1764122369.728154,2299,0,1
5,StockLevel,1764122369.730473,1203,0,1
2,Payment,1764122369.731679,2017,0,1
2,Payment,1764122369.733708,2239,0,1
2,Payment,1764122369.735958,1225,0,1
2,Payment,1764122369.737187,905,0,1
2,Payment,1764122369.738094,1175,0,1
1,NewOrder,1764122369.739272,2283,0,1
2,Payment,1764122369.741559,1395,0,1
2,Payment,1764122369.742958,1161,0,1
3,OrderStatus,1764122369.744122,240,0,1
1,NewOrder,1764122369.744364,2643,0,1
2,Payment,1764122369.747011,1044,0,1
3,OrderStatus,1764122369.748057,219,0,1
1,NewOrder,1764122369.748278,3008,0,1
1,NewOrder,1764122369.751312,2969,0,1
1,NewOrder,1764122369.754301,3393,0,1
2,Payment,1764122369.757711,1458,0,1
5,StockLevel,1764122369.759184,2372,0,1
2,Payment,1764122369.761570,1401,0,1
2,Payment,1764122369.762976,1068,0,1
1,NewOrder,1764122369.764047,2832,0,1
2,Payment,1764122369.766895,2037,0,1
1,NewOrder,1764122369.768944,2522,0,1
2,Payment,1764122369.771468,1343,0,1
2,Payment,1764122369.772828,1644,0,1
1,NewOrder,1764122369.774481,2447,0,1
2,Payment,1764122369.776935,1767,0,1
1,NewOrder,1764122369.778718,3727,0,1
2,Payment,1764122369.782457,1847,0,1
1,NewOrder,1764122369.784323,3324,0,1
1,NewOrder,1764122369.787664,3010,0,1
2,Payment,1764122369.790686,1197,0,1
1,NewOrder,1764122369.791885,3245,0,1
1,NewOrder,1764122369.795143,2875,0,1
1,NewOrder,1764122369.798021,2027,0,1
1,NewOrder,1764122369.800050,3958,0,1
1,NewOrder,1764122369.804024,4401,0,1
2,Payment,1764122369.808438,1340,0,1
2,Payment,1764122369.809780,1449,0,1
2,Payment,1764122369.811234,1440,0,1
2,Payment,1764122369.812676,1700,0,1
1,NewOrder,1764122369.814378,2786,0,1
5,StockLevel,1764122369.817168,2700,0,1
1,NewOrder,1764122369.819871,2862,0,1
2,Payment,1764122369.822738,1113,0,1
3,OrderStatus,1764122369.823853,217,0,1
2,Payment,1764122369.824071,1336,0,1
2,Payment,1764122369.825412,1049,0,1
5,StockLevel,1764122369.826462,1377,0,1
1,NewOrder,1764122369.827840,3369,0,1
1,NewOrder,1764122369.831225,2660,0,1
3,OrderStatus,1764122369.833899,357,0,1
2,Payment,1764122369.834259,1623,0,1
1,NewOrder,1764122369.835892,2948,0,1
1,NewOrder,1764122369.838844,2226,0,1
4,Delivery,1764122369.841090,5848,0,1
1,NewOrder,1764122369.846952,3207,0,1
1,NewOrder,1764122369.850169,2225,0,1
1,NewOrder,1764122369.852409,2032,0,1
1,NewOrder,1764122369.854444,2773,0,1
2,Payment,1764122369.857229,1835,0,1
2,Payment,1764122369.859074,1219,0,1
2,Payment,1764122369.860298,1524,0,1
1,NewOrder,1764122369.861827,2085,0,1
3,OrderStatus,1764122369.863916,273,0,1
1,NewOrder,1764122369.864193,5163,0,1
2,Payment,1764122369.869372,1410,0,1
2,Payment,1764122369.870790,1636,0,1
2,Payment,1764122369.872438,1868,0,1
1,NewOrder,1764122369.874320,2479,0,1
2,Payment,1764122369.876804,1225,0,1
2,Payment,1764122369.878034,1688,0,1
1,NewOrder,1764122369.879734,3176,0,1
5,StockLevel,1764122369.882917,1359,0,1
2,Payment,1764122369.884280,1584,0,1
3,OrderStatus,1764122369.885881,339,0,1
2,Payment,1764122369.886222,1377,0,1
3,OrderStatus,1764122369.887608,251,0,1
4,Delivery,1764122369.887864,4353,0,1
2,Payment,1764122369.892229,1041,0,1
1,NewOrder,1764122369.893278,3597,0,1
1,NewOrder,1764122369.896881,3266,0,1
1,NewOrder,1764122369.900151,2269,0,1
2,Payment,1764122369.902426,1151,0,1
1,NewOrder,1764122369.903578,3136,0,1
1,NewOrder,1764122369.906724,2353,0,1
2,Payment,1764122369.909083,1523,0,1
1,NewOrder,1764122369.910610,3030,0,1
1,NewOrder,1764122369.913642,2341,0,1
1,NewOrder,1764122369.915986,2108,0,1
2,Payment,1764122369.918113,1471,0,1
2,Payment,1764122369.919589,1057,0,1
1,NewOrder,1764122369.920648,2796,0,1
1,NewOrder,1764122369.923456,1542,0,1
1,NewOrder,1764122369.924999,1764,0,1
1,NewOrder,1764122369.926766,2517,0,1
2,Payment,1764122369.929288,1351,0,1
2,Payment,1764122369.930644,965,0,1
1,NewOrder,1764122369.931613,3417,0,1
1,NewOrder,1764122369.935049,3517,0,1
4,Delivery,1764122369.938575,6516,0,1
1,NewOrder,1764122369.945107,1736,0,1
1,NewOrder,1764122369.946848,3553,0,1
1,NewOrder,1764122369.950414,3900,0,1
2,Payment,1764122369.954329,1646,0,1
2,Payment,1764122369.955979,1532,0,1
2,Payment,1764122369.957512,1332,0,1
2,Payment,1764122369.958847,1094,0,1
2,Payment,1764122369.959945,1472,0,1
1,NewOrder,1764122369.961421,3684,0,1
1,NewOrder,1764122369.965108,3542,0,1
1,NewOrder,1764122369.968656,2874,0,1
2,Payment,1764122369.971531,1452,0,1
2,Payment,1764122369.972986,1079,0,1
5,StockLevel,1764122369.974067,1295,0,1
2,Payment,1764122369.975365,1443,0,1
4,Delivery,1764122369.976812,6258,0,1
3,OrderStatus,1764122369.983089,696,0,1
2,Payment,1764122369.983797,2040,0,1
1,NewOrder,1764122369.985848,2500,0,1
2,Payment,1764122369.988362,2045,0,1
2,Payment,1764122369.990417,1306,0,1
3,OrderStatus,1764122369.991727,278,0,1
2,Payment,1764122369.992007,1479,0,1
1,NewOrder,1764122369.993489,3104,0,1
1,NewOrder,1764122369.996604,4264,0,1
4,Delivery,1764122370.000886,7393,0,1
2,Payment,1764122370.008293,1592,0,1
2,Payment,1764122370.009894,1483,0,1
2,Payment,1764122370.011390,1812,0,1
2,Payment,1764122370.013206,1660,0,1
2,Payment,1764122370.014877,1376,0,1
1,NewOrder,1764122370.016258,2588,0,1
2,Payment,1764122370.018850,1446,0,1
2,Payment,1764122370.020312,1096,0,1
1,NewOrder,1764122370.021411,2071,0,1
1,NewOrder,1764122370.023486,2657,0,1
2,Payment,1764122370.026146,1367,0,1
1,NewOrder,1764122370.027518,2876,0,1
3,OrderStatus,1764122370.030399,250,0,1
3,OrderStatus,1764122370.030651,199,0,1
1,NewOrder,1764122370.030852,2124,0,1
1,NewOrder,1764122370.032981,2597,0,1
1,NewOrder,1764122370.035590,2560,0,1
2,Payment,1764122370.038156,1317,0,1
5,StockLevel,1764122370.039479,1891,0,1
5,StockLevel,1764122370.041376,3274,0,1
2,Payment,1764122370.044652,1889,0,1
1,NewOrder,1764122370.046542,2221,0,1
1,NewOrder,1764122370.048767,2066,0,1
1,NewOrder,1764122370.050838,2681,0,1
1,NewOrder,1764122370.053531,2158,0,1
1,NewOrder,1764122370.055705,1923,0,1
2,Payment,1764122370.057629,1293,0,1
1,NewOrder,1764122370.058923,1945,0,1
1,NewOrder,1764122370.060871,1879,0,1
1,NewOrder,1764122370.062754,2277,0,1
2,Payment,1764122370.065037,1810,0,1
1,NewOrder,1764122370.066860,2822,0,1
2,Payment,1764122370.069698,1436,0,1
1,NewOrder,1764122370.071143,2714,0,1
2,Payment,1764122370.073864,1421,0,1
1,NewOrder,1764122370.075293,2940,0,1
2,Payment,1764122370.078236,1584,0,1
2,Payment,1764122370.079826,981,0,1
2,Payment,1764122370.080810,1264,0,1
2,Payment,1764122370.082082,1072,0,1
2,Payment,1764122370.083165,1481,0,1
1,NewOrder,1764122370.084660,2640,0,1
2,Payment,1764122370.087305,1403,0,1
2,Payment,1764122370.088712,1177,0,1
1,NewOrder,1764122370.089897,3047,0,1
2,Payment,1764122370.092962,1736,0,1
2,Payment,1764122370.094711,1510,0,1
1,NewOrder,1764122370.096222,5040,0,1
1,NewOrder,1764122370.101278,3002,0,1
2,Payment,1764122370.104292,1735,0,1
2,Payment,1764122370.106037,1555,0,1
2,Payment,1764122370.107596,1412,0,1
1,NewOrder,1764122370.109012,3650,0,1
5,StockLevel,1764122370.112672,2023,0,1
2,Payment,1764122370.114698,1613,0,1
2,Payment,1764122370.116333,1461,0,1
1,NewOrder,1764122370.117807,2974,0,1
1,NewOrder,1764122370.120791,3865,0,1
5,StockLevel,1764122370.124666,2777,0,1
5,StockLevel,1764122370.127453,1994,0,1
1,NewOrder,1764122370.129450,2453,0,1
2,Payment,1764122370.131909,1364,0,1
2,Payment,1764122370.133287,1038,0,1
1,NewOrder,1764122370.134328,4021,0,1
2,Payment,1764122370.138354,1498,0,1
1,NewOrder,1764122370.139857,2258,0,1
1,NewOrder,1764122370.142119,2226,0,1
2,Payment,1764122370.144351,1532,0,1
1,NewOrder,1764122370.145887,2343,0,1
4,Delivery,1764122370.148234,5489,0,1
1,NewOrder,1764122370.153728,2213,0,1
2,Payment,1764122370.155942,1387,0,1
1,NewOrder,1764122370.157333,2707,0,1
2,Payment,1764122370.160046,1576,0,1
1,NewOrder,1764122370.161638,3104,0,1
1,NewOrder,1764122370.164755,3732,0,1
2,Payment,1764122370.168496,1269,0,1
2,Payment,1764122370.169767,1321,0,1
1,NewOrder,1764122370.171089,1823,0,1
2,Payment,1764122370.172913,1618,0,1
1,NewOrder,1764122370.174532,2578,0,1
1,NewOrder,1764122370.177115,3546,0,1
1,NewOrder,1764122370.180663,4103,0,1
1,NewOrder,1764122370.184775,3045,0,1
2,Payment,1764122370.187825,1097,0,1
2,Payment,1764122370.188924,1326,0,1
1,NewOrder,1764122370.190255,1986,0,1
2,Payment,1764122370.192246,1478,0,1
1,NewOrder,1764122370.193740,2554,0,1
2,Payment,1764122370.196305,2287,0,1
2,Payment,1764122370.198607,1393,0,1
2,Payment,1764122370.200014,1833,0,1
1,NewOrder,1764122370.201861,2839,0,1
1,NewOrder,1764122370.204713,3900,0,1
1,NewOrder,1764122370.208623,3567,0,1
2,Payment,1764122370.212206,1753,0,1
1,NewOrder,1764122370.213972,3815,0,1
1,NewOrder,1764122370.217794,2105,0,1
2,Payment,1764122370.219903,994,0,1
1,NewOrder,1764122370.220915,2330,0,1
1,NewOrder,1764122370.223252,2303,0,1
2,Payment,1764122370.225587,1728,0,1
2,Payment,1764122370.227320,968,0,1
2,Payment,1764122370.228290,1298,0,1
1,NewOrder,1764122370.229593,2494,0,1
2,Payment,1764122370.232097,1516,0,1
1,NewOrder,1764122370.233618,5128,0,1
5,StockLevel,1764122370.238755,1661,0,1
1,NewOrder,1764122370.240418,4031,0,1
2,Payment,1764122370.244466,1535,0,1
4,Delivery,1764122370.246009,8147,0,1
1,NewOrder,1764122370.254178,2584,0,1
2,Payment,1764122370.256763,1567,0,1
2,Payment,1764122370.258346,1127,0,1
1,NewOrder,1764122370.259475,2845,0,1
3,OrderStatus,1764122370.262326,550,0,1
1,NewOrder,1764122370.262883,3149,0,1
2,Payment,1764122370.266036,1923,0,1
1,NewOrder,1764122370.267973,2315,0,1
1,NewOrder,1764122370.270299,2447,0,1
2,Payment,1764122370.272758,1054,0,1
2,Payment,1764122370.273816,1260,0,1
4,Delivery,1764122370.275079,4243,0,1
1,NewOrder,1764122370.279337,2958,0,1
2,Payment,1764122370.282297,1161,0,1
1,NewOrder,1764122370.283467,3133,0,1
2,Payment,1764122370.286613,1130,0,1
2,Payment,1764122370.287747,1468,0,1
1,NewOrder,1764122370.289218,2248,0,1
2,Payment,1764122370.291470,1316,0,1
5,StockLevel,1764122370.292790,1285,0,1
1,NewOrder,1764122370.294078,1745,0,1
1,NewOrder,1764122370.295827,2287,0,1
1,NewOrder,1764122370.298117,2237,0,1
2,Payment,1764122370.300359,1383,0,1
2,Payment,1764122370.301745,1217,0,1
1,NewOrder,1764122370.302966,3229,0,1
2,Payment,1764122370.306206,1489,0,1
2,Payment,1764122370.307700,1356,0,1
2,Payment,1764122370.309058,1123,0,1
5,StockLevel,1764122370.310182,2113,0,1
1,NewOrder,1764122370.312302,2915,0,1
1,NewOrder,1764122370.315218,4012,0,1
1,NewOrder,1764122370.319248,3174,0,1
1,NewOrder,1764122370.322438,1547,0,1
2,Payment,1764122370.323987,1152,0,1
1,NewOrder,1764122370.325140,1467,0,1
1,NewOrder,1764122370.326608,2721,0,1
2,Payment,1764122370.329338,1014,0,1
2,Payment,1764122370.330355,1341,0,1
1,NewOrder,1764122370.331712,2289,0,1
1,NewOrder,1764122370.334008,2467,0,1
1,NewOrder,1764122370.336484,3922,0,1
1,NewOrder,1764122370.340465,3444,0,1
2,Payment,1764122370.343926,1351,0,1
2,Payment,1764122370.345281,1451,0,1
1,NewOrder,1764122370.346737,3187,0,1
1,NewOrder,1764122370.349939,3346,0,1
1,NewOrder,1764122370.353295,3338,0,1
2,Payment,1764122370.356642,2022,0,1
1,NewOrder,1764122370.358675,2252,0,1
2,Payment,1764122370.360938,1492,0,1
2,Payment,1764122370.362436,1345,0,1
2,Payment,1764122370.363788,1664,0,1
4,Delivery,1764122370.365464,6810,0,1
2,Payment,1764122370.372288,1637,0,1
2,Payment,1764122370.373938,1946,0,1
1,NewOrder,1764122370.375899,3134,0,1
1,NewOrder,1764122370.379038,3431,0,1
2,Payment,1764122370.382479,1532,0,1
2,Payment,1764122370.384021,1558,0,1
2,Payment,1764122370.385592,1549,0,1
1,NewOrder,1764122370.387142,2164,0,1
2,Payment,1764122370.389322,1391,0,1
2,Payment,1764122370.390719,966,0,1
3,OrderStatus,1764122370.391688,580,0,1
2,Payment,1764122370.392273,2176,0,1
1,NewOrder,1764122370.394460,2607,0,1
1,NewOrder,1764122370.397082,3061,0,1
2,Payment,1764122370.400149,1765,0,1
3,OrderStatus,1764122370.401931,495,0,1
1,NewOrder,1764122370.402429,4463,0,1
1,NewOrder,1764122370.406906,2534,0,1
5,StockLevel,1764122370.409450,1813,0,1
3,OrderStatus,1764122370.411269,402,0,1
1,NewOrder,1764122370.411673,2710,0,1
2,Payment,1764122370.414390,1162,0,1
2,Payment,1764122370.415555,1347,0,1
2,Payment,1764122370.416905,1803,0,1
4,Delivery,1764122370.418724,8508,0,1
1,NewOrder,1764122370.427249,3635,0,1
2,Payment,1764122370.430896,1471,0,1
1,NewOrder,1764122370.432369,3953,0,1
1,NewOrder,1764122370.436340,3175,0,1
2,Payment,1764122370.439531,1482,0,1
2,Payment,1764122370.441023,1696,0,1
1,NewOrder,1764122370.442730,2303,0,1
1,NewOrder,1764122370.445048,2998,0,1
2,Payment,1764122370.448051,1113,0,1
1,NewOrder,1764122370.449167,3055,0,1
2,Payment,1764122370.452249,1353,0,1
1,NewOrder,1764122370.453610,2872,0,1
2,Payment,1764122370.456497,1442,0,1
2,Payment,1764122370.457946,1561,0,1
1,NewOrder,1764122370.459514,2863,0,1
5,StockLevel,1764122370.462388,1786,0,1
1,NewOrder,1764122370.464187,4024,0,1
4,Delivery,1764122370.468232,6685,0,1
1,NewOrder,1764122370.474934,3709,0,1
2,Payment,1764122370.478655,1372,0,1
1,NewOrder,1764122370.480040,2346,0,1
1,NewOrder,1764122370.482392,2874,0,1
1,NewOrder,1764122370.485272,3816,0,1
1,NewOrder,1764122370.489095,2117,0,1
2,Payment,1764122370.491228,1468,0,1
1,NewOrder,1764122370.492701,2054,0,1
2,Payment,1764122370.494764,1883,0,1
2,Payment,1764122370.496655,2242,0,1
1,NewOrder,1764122370.498927,5905,0,1
3,OrderStatus,1764122370.504843,288,0,1
1,NewOrder,1764122370.505134,3282,0,1
2,Payment,1764122370.508421,1506,0,1
1,NewOrder,1764122370.509929,1784,0,1
2,Payment,1764122370.511719,1389,0,1
4,Delivery,1764122370.513113,3680,0,1
1,NewOrder,1764122370.516797,3900,0,1
1,NewOrder,1764122370.520713,2237,0,1
